0,0.0,0.0,0.175,-0.07142857142857142,0.31785714285714284,-0.2,0.41785714285714287,-0.3142857142857143,0.525,-0.3821428571428571,0.17142857142857143,-0.4714285714285714,0.2571428571428571,-0.6714285714285714,0.3,-0.8035714285714286,0.33214285714285713,-0.9142857142857143,0.04285714285714286,-0.4928571428571429,0.060714285714285714,-0.725,0.06785714285714285,-0.875,0.07142857142857142,-1.0,-0.07142857142857142,-0.45714285714285713,-0.07857142857142857,-0.6714285714285714,-0.08214285714285714,-0.8178571428571428,-0.07857142857142857,-0.9464285714285714,-0.17857142857142858,-0.3821428571428571,-0.2357142857142857,-0.5285714285714286,-0.2714285714285714,-0.6285714285714286,-0.3,-0.7285714285714285
0,0.0,0.0,0.18081180811808117,-0.06642066420664207,0.3284132841328413,-0.19557195571955718,0.42435424354243545,-0.3173431734317343,0.5202952029520295,-0.3985239852398524,0.1918819188191882,-0.4575645756457565,0.2656826568265683,-0.6678966789667896,0.3025830258302583,-0.8044280442804428,0.33210332103321033,-0.9188191881918819,0.055350553505535055,-0.47601476014760147,0.05166051660516605,-0.7232472324723247,0.05166051660516605,-0.8782287822878229,0.04428044280442804,-1.0,-0.06642066420664207,-0.44280442804428044,-0.08487084870848709,-0.6715867158671587,-0.0959409594095941,-0.8191881918819188,-0.1070110701107011,-0.948339483394834,-0.17343173431734318,-0.36531365313653136,-0.24723247232472326,-0.5129151291512916,-0.2952029520295203,-0.6199261992619927,-0.33579335793357934,-0.7195571955719557
0,0.0,0.0,0.1811320754716981,-0.06792452830188679,0.32452830188679244,-0.19622641509433963,0.4188679245283019,-0.3169811320754717,0.5132075471698113,-0.4,0.17735849056603772,-0.4679245283018868,0.24528301886792453,-0.6792452830188679,0.2830188679245283,-0.8188679245283019,0.30566037735849055,-0.9320754716981132,0.04150943396226415,-0.4867924528301887,0.033962264150943396,-0.7320754716981132,0.026415094339622643,-0.8830188679245283,0.01509433962264151,-1.0,-0.07547169811320754,-0.4528301886792453,-0.09811320754716982,-0.6792452830188679,-0.11320754716981132,-0.8264150943396227,-0.12452830188679245,-0.9509433962264151,-0.1811320754716981,-0.37358490566037733,-0.25660377358490566,-0.5132075471698113,-0.30566037735849055,-0.6150943396226415,-0.3433962264150943,-0.7056603773584905
0,0.0,0.0,0.1839080459770115,-0.07279693486590039,0.3371647509578544,-0.20689655172413793,0.4367816091954023,-0.32567049808429116,0.5555555555555556,-0.3716475095785441,0.15708812260536398,-0.4789272030651341,0.23371647509578544,-0.6781609195402298,0.27586206896551724,-0.8084291187739464,0.3065134099616858,-0.9195402298850575,0.02681992337164751,-0.4942528735632184,0.03065134099616858,-0.735632183908046,0.03065134099616858,-0.8812260536398467,0.022988505747126436,-1.0,-0.08812260536398467,-0.46360153256704983,-0.10727969348659004,-0.6781609195402298,-0.11494252873563218,-0.8199233716475096,-0.12260536398467432,-0.9425287356321839,-0.19540229885057472,-0.38697318007662834,-0.24904214559386972,-0.5363984674329502,-0.2796934865900383,-0.6360153256704981,-0.30268199233716475,-0.735632183908046
0,0.0,0.0,0.17045454545454544,-0.07575757575757576,0.3068181818181818,-0.20075757575757575,0.4166666666666667,-0.3181818181818182,0.5454545454545454,-0.36742424242424243,0.12878787878787878,-0.4696969696969697,0.22348484848484848,-0.6704545454545454,0.2727272727272727,-0.7992424242424242,0.3106060606060606,-0.9053030303030303,0.0,-0.49242424242424243,0.015151515151515152,-0.7272727272727273,0.030303030303030304,-0.8787878787878788,0.041666666666666664,-1.0,-0.11742424242424243,-0.45075757575757575,-0.14393939393939395,-0.6666666666666666,-0.1553030303030303,-0.8143939393939394,-0.1553030303030303,-0.9431818181818182,-0.2159090909090909,-0.36363636363636365,-0.32954545454545453,-0.4810606060606061,-0.4053030303030303,-0.5643939393939394,-0.4659090909090909,-0.6553030303030303
0,0.0,0.0,0.17045454545454544,-0.06818181818181818,0.3143939393939394,-0.1893939393939394,0.42424242424242425,-0.30303030303030304,0.5568181818181818,-0.3446969696969697,0.12121212121212122,-0.4696969696969697,0.20833333333333334,-0.6704545454545454,0.25757575757575757,-0.7992424242424242,0.29545454545454547,-0.9053030303030303,-0.011363636363636364,-0.49242424242424243,-0.011363636363636364,-0.7272727272727273,-0.003787878787878788,-0.875,0.0,-1.0,-0.13257575757575757,-0.44696969696969696,-0.17424242424242425,-0.6628787878787878,-0.19318181818181818,-0.8068181818181818,-0.20075757575757575,-0.9356060606060606,-0.22727272727272727,-0.3484848484848485,-0.3560606060606061,-0.45075757575757575,-0.45075757575757575,-0.5189393939393939,-0.5265151515151515,-0.5946969696969697
0,0.0,0.0,0.16988416988416988,-0.0694980694980695,0.305019305019305,-0.1969111969111969,0.4092664092664093,-0.305019305019305,0.5482625482625483,-0.3359073359073359,0.11969111969111969,-0.5019305019305019,0.2084942084942085,-0.7065637065637066,0.25868725868725867,-0.8378378378378378,0.30115830115830117,-0.9459459459459459,-0.011583011583011582,-0.5173745173745173,0.003861003861003861,-0.7451737451737451,0.015444015444015444,-0.888030888030888,0.02702702702702703,-1.0,-0.12355212355212356,-0.47876447876447875,-0.13513513513513514,-0.6833976833976834,-0.13513513513513514,-0.8185328185328186,-0.13127413127413126,-0.9382239382239382,-0.22007722007722008,-0.38996138996138996,-0.2857142857142857,-0.5135135135135135,-0.3281853281853282,-0.5984555984555985,-0.3667953667953668,-0.6833976833976834
0,0.0,0.0,0.1791044776119403,-0.07462686567164178,0.3208955223880597,-0.2126865671641791,0.4291044776119403,-0.332089552238806,0.5559701492537313,-0.3805970149253731,0.12686567164179105,-0.48880597014925375,0.21641791044776118,-0.6977611940298507,0.26492537313432835,-0.8283582089552238,0.30223880597014924,-0.9365671641791045,-0.0037313432835820895,-0.5,0.014925373134328358,-0.7350746268656716,0.033582089552238806,-0.8843283582089553,0.055970149253731345,-1.0,-0.11567164179104478,-0.4626865671641791,-0.11940298507462686,-0.6828358208955224,-0.11194029850746269,-0.8208955223880597,-0.09701492537313433,-0.9402985074626866,-0.2126865671641791,-0.3843283582089552,-0.2574626865671642,-0.5223880597014925,-0.2873134328358209,-0.6231343283582089,-0.30970149253731344,-0.7164179104477612
0,0.0,0.0,0.18359375,-0.08984375,0.32421875,-0.234375,0.4296875,-0.359375,0.546875,-0.421875,0.12109375,-0.5,0.20703125,-0.71484375,0.2578125,-0.8515625,0.3046875,-0.95703125,-0.0078125,-0.5078125,0.00390625,-0.7421875,0.0234375,-0.88671875,0.046875,-1.0,-0.125,-0.46875,-0.12890625,-0.69140625,-0.12890625,-0.828125,-0.12109375,-0.94140625,-0.2265625,-0.3828125,-0.28515625,-0.515625,-0.328125,-0.609375,-0.359375,-0.69140625
0,0.0,0.0,0.18490566037735848,-0.07169811320754717,0.3132075471698113,-0.21132075471698114,0.39245283018867927,-0.3018867924528302,0.4188679245283019,-0.3622641509433962,0.30566037735849055,-0.4641509433962264,0.33962264150943394,-0.6566037735849056,0.3433962264150943,-0.7773584905660378,0.3433962264150943,-0.8754716981132076,0.23018867924528302,-0.4867924528301887,0.23018867924528302,-0.7283018867924528,0.2188679245283019,-0.8754716981132076,0.2037735849056604,-1.0,0.1509433962264151,-0.4679245283018868,0.12452830188679245,-0.7018867924528301,0.10943396226415095,-0.8490566037735849,0.09811320754716982,-0.9811320754716981,0.07169811320754717,-0.4037735849056604,0.01509433962264151,-0.5962264150943396,0.0037735849056603774,-0.720754716981132,0.0037735849056603774,-0.8415094339622642
